testLocationId,locationName,stationId,latitude,longitude,testDate,ec,ecDescription,ei,eiDescription,testType,flowRate,waterTemperature,rainfall24h,rainfall3d,rainfall7d,reference,testResultId
37f2b84b-3526-ef11-913f-801844dec051,Molesey (Sadlers Ride),3100TH,51.41118,-0.35863,2024-07-29,220,Excellent,330,Poor,Laboratory,22.61,,0.0,0.0,8.6,,10ad8a8a-3154-ef11-9141-801844dec051
37f2b84b-3526-ef11-913f-801844dec051,Molesey (Sadlers Ride),3100TH,51.41118,-0.35863,2024-08-05,71,Excellent,72,Excellent,Laboratory,24.91,,0.0,0.9,3.7,,6830f00a-6856-ef11-9141-801844dec051
9393be9d-55db-4ab5-bbcb-dc3dccfa437f,River Mole (Behind football club),3280TH,51.292084,-0.330594,2026-03-13,3133,Poor,,N/A,Laboratory,11.1,,9.4,13.4,16.4,,b4c382dd-eb90-4954-7321-08de8bf455fe
9393be9d-55db-4ab5-bbcb-dc3dccfa437f,River Mole (Behind football club),3280TH,51.292084,-0.330594,2026-03-18,600,Sufficient,,N/A,Laboratory,5.03,,0.0,4.0,14.7,,17f75bfd-b588-4449-7320-08de8bf455fe
9393be9d-55db-4ab5-bbcb-dc3dccfa437f,River Mole (Behind football club),3280TH,51.292084,-0.330594,2026-03-25,166,Excellent,,N/A,R-Card,3.79,,0.0,0.0,0.0,,811d4ba8-43d0-4103-731f-08de8bf455fe
9393be9d-55db-4ab5-bbcb-dc3dccfa437f,River Mole (Behind football club),3280TH,51.292084,-0.330594,2026-04-15,233,Excellent,,N/A,R-Card,2.58,,0.0,0.0,0.0,,935a5e26-8866-48d9-0e98-08de9bd98e2b
9393be9d-55db-4ab5-bbcb-dc3dccfa437f,River Mole (Behind football club),3280TH,51.292084,-0.330594,2026-04-22,266,Excellent,,N/A,R-Card,2.29,,0.0,0.0,1.6,,fe906fca-8e72-4df6-667a-08dead1c03ab
9393be9d-55db-4ab5-bbcb-dc3dccfa437f,River Mole (Behind football club),3280TH,51.292084,-0.330594,2026-04-29,133,Excellent,,N/A,R-Card,2.01,,0.0,0.0,0.0,,6f2be100-967d-4c4e-667b-08dead1c03ab
9393be9d-55db-4ab5-bbcb-dc3dccfa437f,River Mole (Behind football club),3280TH,51.292084,-0.330594,2026-05-06,133,Excellent,,N/A,R-Card,1.99,,0.0,0.0,3.9,,c29aa23f-a3c5-427e-667c-08dead1c03ab
9393be9d-55db-4ab5-bbcb-dc3dccfa437f,River Mole (Behind football club),3280TH,51.292084,-0.330594,2026-05-13,233,Excellent,,N/A,R-Card,1.94,,0.0,1.0,1.0,,b3092cd3-de9a-4a87-a99d-08deb276f61e
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2024-03-19,910,Poor,110,Excellent,Laboratory,192.45,,0.6,8.8,22.6,,0e7b2706-7343-ef11-9141-801844dec051
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2024-05-20,190,Excellent,25,Excellent,Laboratory,62.62,,0.2,5.2,14.9,,c06b753b-7343-ef11-9141-801844dec051
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2024-06-24,67,Excellent,37,Excellent,Laboratory,27.12,,0.0,1.8,1.9,,62131d4a-7343-ef11-9141-801844dec051
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2024-07-08,250,Excellent,90,Excellent,Laboratory,95.73,,9.6,31.5,41.5,,b28cb256-7343-ef11-9141-801844dec051
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2024-07-17,1700,Poor,210,Sufficient,Laboratory,52.33,,0.7,9.8,12.0,,c006dd48-f448-ef11-9141-801844dec051
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2024-08-19,200,Excellent,86,Excellent,Laboratory,19.61,,0.0,0.0,3.9,,91a0dced-df6e-ef11-9142-801844dec051
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2025-07-02,190,Excellent,10,Excellent,Laboratory,5.68,,0.0,0.1,3.7,,a4c31a9a-cf9c-4b10-7537-08ddc30ed269
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2025-07-10,1000,Poor,130,Excellent,Laboratory,7.53,,0.2,0.9,20.5,,2775d11c-87ee-4074-66a5-08ddc448ae14
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2025-07-16,1000,Poor,10,Excellent,Laboratory,4.16,,0.1,1.6,1.8,,8bc4051d-fb9c-4218-a88f-08ddcc020ee2
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2025-07-20,1000,Poor,1000,Poor,Laboratory,14.46,,4.5,22.1,24.3,,ac44c912-9d43-4841-a891-08ddcc020ee2
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2025-08-07,530,Sufficient,160,Excellent,Laboratory,4.31,,0.0,0.9,24.0,,1f2aa1e3-bcab-4173-a625-08dddfeb3096
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2026-05-20,150,Excellent,27,Excellent,Laboratory,,,0.0,0.4,8.1,,71d29844-7195-42bf-53e4-08debe0f8b40
7024ef20-7143-ef11-9141-801844dec051,Teddington (Hawker Centre),3400TH,51.42702,-0.3108,2026-05-27,82,Excellent,36,Excellent,Laboratory,,,0.0,0.0,0.0,,920b7315-2022-475e-11ba-08dec067dc7f
407acc18-866d-f011-b41b-0050568e7300,Walton On Thames (Walton Rowing Club),3100TH,51.395612,-0.417356,2025-07-29,2900,Poor,,N/A,R-Card,13.21,,3.2,3.2,5.3,,c3d2b36e-6b41-46d7-5047-08ddcfaac905
407acc18-866d-f011-b41b-0050568e7300,Walton On Thames (Walton Rowing Club),3100TH,51.395612,-0.417356,2025-08-01,1800,Poor,,N/A,Laboratory,14.58,,1.6,13.1,16.5,,420666a5-aa55-4f76-6cbf-08ddd2bfbc46
407acc18-866d-f011-b41b-0050568e7300,Walton On Thames (Walton Rowing Club),3100TH,51.395612,-0.417356,2025-08-07,200,Excellent,,N/A,R-Card,12.87,,0.0,0.0,14.6,,7a738951-ab33-4379-c1b0-08ddd64fabbb
407acc18-866d-f011-b41b-0050568e7300,Walton On Thames (Walton Rowing Club),3100TH,51.395612,-0.417356,2025-08-12,200,Excellent,,N/A,Laboratory,10.06,,1.3,1.4,1.4,,518d2d32-400e-4bf6-8755-08ddda98c8c5
407acc18-866d-f011-b41b-0050568e7300,Walton On Thames (Walton Rowing Club),3100TH,51.395612,-0.417356,2026-04-14,300,Excellent,,N/A,Laboratory,50.08,12.0,0.0,4.9,5.2,,7aa66fad-3762-4d4f-0e96-08de9bd98e2b
407acc18-866d-f011-b41b-0050568e7300,Walton On Thames (Walton Rowing Club),3100TH,51.395612,-0.417356,2026-05-14,500,Sufficient,,N/A,R-Card,30.6,,0.0,0.2,1.1,,db6616e6-5df8-4936-a99e-08deb276f61e
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-05-21,780,Sufficient,68,Excellent,Laboratory,47.1,,0.1,4.6,15.8,EUUKCA-00333868,8143b54d-671a-ef11-802c-b42e99b7dc64
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-05-27,250,Excellent,71,Excellent,Laboratory,71.4,,1.3,4.4,19.2,EUUKCA-00336196,63535c15-ee20-ef11-913f-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-06-04,430,Excellent,154,Excellent,Laboratory,50.7,,0.1,0.1,12.2,EUUKCA-00338799,59749ddc-f724-ef11-913f-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-06-10,340,Excellent,90,Excellent,Laboratory,39.4,,2.9,3.1,5.0,,65d3bef4-df28-ef11-913f-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-06-13,200,Excellent,78,Excellent,Laboratory,42.2,,0.7,5.5,9.2,EUUKCA-00343159,77eda8d4-812c-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-06-17,420,Excellent,114,Excellent,Laboratory,41.8,,0.2,3.8,15.2,EUUKCA-00344298,c989ae35-ad2f-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-06-20,140,Excellent,760,Poor,Laboratory,30.3,,0.0,0.2,7.0,,399a30f1-2b35-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-06-24,480,Excellent,92,Excellent,Laboratory,28.4,,0.0,1.4,1.6,,8854259e-2b35-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-06-27,400,Excellent,87,Excellent,Laboratory,28.1,,0.0,0.0,1.4,,78c85035-8637-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-01,150,Excellent,56,Excellent,Laboratory,18.0,,0.0,0.0,0.0,,1afa8932-273a-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-04,280,Excellent,68,Excellent,Laboratory,18.0,,0.0,1.2,1.2,,1dbe7183-a03c-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-08,4300,Poor,400,Poor,Laboratory,49.7,,6.9,33.3,40.0,,4819bf84-2f40-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-09,510,Sufficient,102,Excellent,Laboratory,54.1,,8.5,20.3,48.3,,5184ea8f-3040-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-10,500,Sufficient,440,Poor,Laboratory,54.2,,5.9,21.3,54.0,,98670349-2f40-ef11-9140-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-11,480,Excellent,440,Poor,Laboratory,46.5,,0.1,14.8,53.6,,e7874a17-f942-ef11-9141-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-15,390,Excellent,107,Excellent,Laboratory,33.0,,0.2,2.2,17.2,,b9dd6b11-1c45-ef11-9141-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-18,870,Sufficient,148,Excellent,Laboratory,35.7,,0.0,7.7,10.1,,23f56cb1-fe47-ef11-9141-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-22,2100,Poor,92,Excellent,Laboratory,30.4,,0.0,0.2,7.9,,5c40e25d-5b4a-ef11-9141-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-25,240,Excellent,103,Excellent,Laboratory,25.0,,1.1,5.7,5.9,,469cf710-ea4c-ef11-9141-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-07-29,370,Excellent,86,Excellent,Laboratory,22.6,,0.0,0.0,7.6,,c872dfa8-3b50-ef11-9141-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-08-01,270,Excellent,38,Excellent,Laboratory,24.75,,0.2,0.5,2.5,,1683065a-d955-ef11-9141-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-08-05,280,Excellent,92,Excellent,Laboratory,25.22,,0.0,1.1,7.3,,40d8186e-d955-ef11-9141-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-08-08,320,Excellent,,N/A,Laboratory,25.9,,0.0,1.9,8.8,,1be167f8-0058-ef11-9141-801844dec051
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-08-15,220,Excellent,68,Excellent,Laboratory,26.38,,0.9,3.0,3.0,,e899e97a-4607-43e2-2ae1-08dcc0ec1008
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-08-19,280,Excellent,76,Excellent,Laboratory,23.28,,0.0,0.0,4.3,,d3ca67f6-c065-40b0-221a-08dcc363cb26
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-08-27,2400,Poor,250,Sufficient,Laboratory,20.58,,0.0,4.0,15.9,,42f15490-cfa6-45fe-427a-08dcca919653
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-08-29,230,Excellent,57,Excellent,Laboratory,24.1,,0.0,0.0,15.3,,461ef666-abf7-4edd-427b-08dcca919653
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-09-02,2300,Poor,290,Sufficient,Laboratory,21.25,,0.0,0.0,0.0,,8fc70cfc-82ae-4149-feb6-08dccd1231a4
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-09-06,3100,Poor,820,Poor,Laboratory,32.73,,9.7,13.4,16.4,,a2598448-bd7c-45e7-704d-08dccf59c4f8
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-09-09,1700,Poor,470,Poor,Laboratory,39.77,,1.6,8.9,24.2,,694e48d0-fc22-4196-e252-08dcd29fbe7a
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-09-12,430,Excellent,152,Excellent,Laboratory,23.01,,0.3,2.1,22.0,,2dabcd44-3b95-40e6-4fb9-08dcd4ecce42
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-09-17,380,Excellent,60,Excellent,Laboratory,19.94,,0.0,1.7,5.1,,b47a4903-6091-4d1b-163f-08dcd99d1e31
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-09-20,790,Sufficient,110,Excellent,Laboratory,13.88,,0.9,0.9,2.6,,28cb7106-1d83-4a04-d73a-08dcdb2a01c2
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-09-23,7100,Poor,2000,Poor,Laboratory,66.64,,23.7,39.0,39.0,,634850c3-c72c-4c0c-d2db-08dcdd91ceb8
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-09-25,3300,Poor,,N/A,Laboratory,146.07,,3.2,55.6,70.9,,16823f2c-427c-440c-19a4-08dce069b7ad
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-10-01,1100,Poor,440,Poor,Laboratory,184.92,,0.8,13.3,49.7,,3b81fb47-a994-413f-1f60-08dce37eac01
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-10-15,4200,Poor,640,Poor,Laboratory,133.31,,2.8,19.7,25.8,,7a6b8f6f-c38c-4903-a50c-08dcee804dd0
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-10-22,3600,Poor,610,Poor,Laboratory,124.74,,1.4,7.5,28.8,,8b5a2199-c7f6-4b9b-4bc3-08dcf41343d2
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-10-28,470,Excellent,91,Excellent,Laboratory,92.77,,0.4,1.2,5.3,,8bd518d9-fad0-473f-b7bd-08dcf985764a
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-11-12,2600,Poor,99,Excellent,Laboratory,53.89,,0.0,0.2,0.2,,f7165dbf-afa3-4aca-5636-08dd065532f1
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-11-20,2200,Poor,1020,Poor,Laboratory,103.82,,3.0,24.1,25.4,,8a0b3d93-373e-4c02-9ede-08dd0c6ad234
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-11-27,3000,Poor,1080,Poor,Laboratory,230.35,,14.7,23.0,41.0,,41eb5238-a940-42d1-95d8-08dd1159f4a9
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2024-12-31,410,Excellent,0,Excellent,Laboratory,81.36,,0.0,0.0,0.1,,3a55557d-1ea3-4559-f685-08dd2b0f1bfc
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-01-14,1400,Poor,510,Poor,Laboratory,141.42,,0.0,0.0,3.4,,1ef1cf03-f40d-4d4e-bd25-08dd35a160b9
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-02-05,840,Sufficient,320,Sufficient,Laboratory,170.04,,0.0,0.0,5.7,,1a4d7986-4315-4be8-87bc-08dd48e86fe6
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-02-11,2300,Poor,450,Poor,Laboratory,188.1,,2.1,5.1,10.6,,2842a1a9-133c-4d74-e2cc-08dd4f4093ac
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-02-14,1033,Poor,0,Excellent,Laboratory,157.38,,0.1,0.5,11.1,,f6027dd9-fbdd-43e9-d244-08dd4dde1968
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-02-19,420,Excellent,340,Poor,Laboratory,112.39,,0.0,0.0,2.6,,df61a08e-0f0c-4bbc-71b2-08dd518783a3
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-02-27,4800,Poor,990,Poor,Laboratory,225.87,,7.0,10.7,42.3,,cdac3583-9fb7-4576-fc62-08dd57d661de
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-03-05,500,Sufficient,92,Excellent,Laboratory,96.64,,0.0,0.0,7.0,,688a1615-2a6c-49a0-8b67-08dd5c88cc53
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-03-19,200,Excellent,,N/A,R-Card,72.61,8.0,0.0,0.5,3.5,,8b2426b0-8ae6-4b3c-4fc0-08dd7e501d49
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-03-19,350,Excellent,90,Excellent,Laboratory,72.61,,0.0,0.5,3.5,,2e3d81b0-850a-4504-4fc1-08dd7e501d49
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-04-01,270,Excellent,39,Excellent,Laboratory,59.67,,0.0,0.0,0.7,,07958234-2c51-4492-2c85-08dd71fd9756
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-04-08,600,Sufficient,49,Excellent,Laboratory,47.67,10.0,0.0,0.0,1.0,,d8727962-f65c-49ac-3dea-08dd773802dc
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-04-16,330,Excellent,,N/A,R-Card,52.76,11.0,3.6,9.2,9.6,,458006b5-1010-43c8-e730-08dd7db6a5a1
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-04-22,130,Excellent,,N/A,R-Card,40.57,11.0,0.0,1.9,10.8,,c413ceac-5d39-41c9-d6fb-08dd8286b0a0
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-04-29,100,Excellent,,N/A,R-Card,34.13,12.0,0.0,0.0,7.7,,e8327419-911d-478f-d388-08dd8ae15cf2
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-05-03,1200,Poor,,N/A,Laboratory,38.59,13.0,1.8,1.8,1.8,,cbda6d5d-055e-4cf9-d389-08dd8ae15cf2
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-05-08,100,Excellent,,N/A,R-Card,26.96,13.0,0.0,0.0,2.1,,09fe3d32-4ea7-41a7-4651-08dd8f188f8a
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-05-15,130,Excellent,,N/A,R-Card,27.75,14.0,0.0,0.4,2.9,,5372a2dc-6b7d-4335-134e-08dd948ba971
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-05-20,100,Excellent,,N/A,R-Card,24.6,16.0,0.0,0.1,0.1,,9b15e80b-b5f8-4823-c258-08dd9952f68f
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-05-27,47,Excellent,34,Excellent,Laboratory,23.2,,2.0,11.8,18.9,,50ad3f50-2bd5-4b0c-fc57-08dda200353b
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-05-27,130,Excellent,,N/A,R-Card,23.3,,2.0,11.8,18.9,,e0e592f3-8d93-4b1e-fc58-08dda200353b
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-06-03,78,Excellent,26,Excellent,Laboratory,16.6,,0.0,0.0,8.0,,e8b8018d-b49f-4da2-167a-08dda9b17a85
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-06-03,230,Excellent,,N/A,R-Card,16.6,,0.0,0.0,8.0,,e2d5be0d-60aa-4a88-56fc-08dda35b88b4
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-06-05,300,Excellent,,N/A,R-Card,20.0,15.5,8.4,10.9,12.1,,d36c3f6d-71cd-4ca6-7cd9-08dda53c1e11
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-06-12,160,Excellent,,N/A,R-Card,20.39,,0.1,0.4,26.4,,1fdc6554-d8ee-437c-520b-08ddaa4a6f89
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-06-12,340,Excellent,61,Excellent,Laboratory,20.39,,0.1,0.4,26.4,,631b75fd-28ff-405a-c6dd-08ddb563295f
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-06-26,160,Excellent,,N/A,R-Card,15.52,,0.0,1.0,2.1,,68a61a44-8ed6-4618-c6de-08ddb563295f
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-06-26,120,Excellent,47,Excellent,Laboratory,15.52,,0.0,1.0,2.1,,0a8a79ae-a3c7-4151-906b-08ddbbede97b
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-07-03,35,Excellent,,N/A,R-Card,8.46,,0.0,0.6,4.7,,db359870-bfb3-4c15-906c-08ddbbede97b
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-07-10,500,Sufficient,,N/A,R-Card,12.84,,0.2,3.0,19.5,,e10e5ae1-e023-4992-04f4-08ddbfd2cb30
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-07-10,230,Excellent,102,Excellent,Laboratory,12.84,,0.2,3.0,19.5,,08828294-a3dd-4c0c-5b8c-08ddc2b91498
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-07-17,300,Excellent,,N/A,R-Card,13.77,,0.0,1.9,1.9,,a19e0c28-d94f-4578-0852-08ddc5deeda9
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-07-17,590,Sufficient,39,Excellent,Laboratory,13.77,,0.0,1.9,1.9,,fe17f411-662f-467a-b833-08ddc8aa988e
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-07-24,160,Excellent,,N/A,R-Card,11.7,,1.4,2.6,32.2,,27b8f3bc-05c7-416c-a892-08ddcc020ee2
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-07-24,270,Excellent,170,Excellent,Laboratory,11.7,,1.4,2.6,32.2,,f5548a88-9817-454d-6a42-08ddce79706f
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-07-31,260,Excellent,,N/A,Laboratory,12.48,,1.3,4.5,5.6,,8a7f26c1-7e90-4562-b4b0-08ddd0d1c85e
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-07-31,260,Excellent,63,Excellent,Laboratory,12.48,,1.3,4.5,5.6,,5beac5b0-7cce-446c-7f42-08ddd3c0b7a1
