date,rainfall_mm
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.19
2016-10-07,0.0
2016-10-08,0.13
2016-10-09,0.0
2016-10-10,0.0
2016-10-11,0.97
2016-10-12,0.98
2016-10-13,0.32
2016-10-14,0.12
2016-10-15,7.67
2016-10-16,0.26
2016-10-17,4.31
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,0.37
2016-10-24,2.04
2016-10-25,0.2
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,0.29
2016-11-04,5.81
2016-11-05,0.0
2016-11-06,0.26
2016-11-07,0.0
2016-11-08,25.57
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,5.52
2016-11-12,3.54
2016-11-13,0.0
2016-11-14,0.08
2016-11-15,0.2
2016-11-16,3.84
2016-11-17,0.78
2016-11-18,0.0
2016-11-19,20.73
2016-11-20,8.96
2016-11-21,11.33
2016-11-22,0.0
2016-11-23,0.0
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.18
2016-11-27,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.21
2016-12-03,0.0
2016-12-04,0.1
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.21
2016-12-09,0.0
2016-12-10,4.88
2016-12-11,0.08
2016-12-12,1.61
2016-12-13,0.14
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.18
2016-12-20,0.12
2016-12-21,0.71
2016-12-22,0.0
2016-12-23,0.98
2016-12-24,0.0
2016-12-25,1.83
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.18
2016-12-30,0.0
2016-12-31,0.16
2017-01-01,6.49
2017-01-02,0.0
2017-01-03,0.14
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,6.82
2017-01-07,0.17
2017-01-08,1.45
2017-01-09,1.21
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,11.79
2017-01-13,0.0
2017-01-14,3.46
2017-01-15,9.26
2017-01-16,2.3
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.38
2017-01-28,0.18
2017-01-29,12.83
2017-01-30,1.6
2017-01-31,2.87
2017-02-01,2.62
2017-02-02,1.41
2017-02-03,3.86
2017-02-04,0.51
2017-02-05,0.0
2017-02-06,5.78
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.23
2017-02-10,0.32
2017-02-11,0.17
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,2.12
2017-02-16,0.13
2017-02-17,0.0
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.46
2017-02-21,0.0
2017-02-22,1.77
2017-02-23,0.06
2017-02-24,0.0
2017-02-25,1.24
2017-02-26,1.15
2017-02-27,2.78
2017-02-28,0.72
2017-03-01,0.7
2017-03-02,1.38
2017-03-03,6.07
2017-03-04,3.24
2017-03-05,4.3
2017-03-06,0.0
2017-03-07,2.53
2017-03-08,0.59
2017-03-09,0.0
2017-03-10,0.0
2017-03-11,3.04
2017-03-12,2.31
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.28
2017-03-18,0.0
2017-03-19,0.62
2017-03-20,1.22
2017-03-21,1.03
2017-03-22,3.04
2017-03-23,0.09
2017-03-24,0.0
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,0.0
2017-03-28,0.23
2017-03-29,0.0
2017-03-30,0.16
2017-03-31,0.51
2017-04-01,0.35
2017-04-02,0.0
2017-04-03,0.16
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,0.05
2017-04-15,0.0
2017-04-16,1.42
2017-04-17,0.13
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,0.0
2017-04-25,1.84
2017-04-26,0.12
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,2.24
2017-05-01,3.1
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,4.82
2017-05-12,0.0
2017-05-13,3.38
2017-05-14,0.47
2017-05-15,0.0
2017-05-16,9.62
2017-05-17,19.02
2017-05-18,5.17
2017-05-19,1.1
2017-05-20,1.46
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,1.41
2017-05-27,0.0
2017-05-28,7.68
2017-05-29,0.38
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.11
2017-06-03,0.51
2017-06-04,1.26
2017-06-05,17.68
2017-06-06,0.93
2017-06-07,0.27
2017-06-08,1.35
2017-06-09,0.45
2017-06-10,0.19
2017-06-11,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.06
2017-06-22,0.0
2017-06-23,0.0
2017-06-24,0.0
2017-06-25,0.22
2017-06-26,0.06
2017-06-27,11.02
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.16
2017-07-01,0.37
2017-07-02,0.09
2017-07-03,0.0
2017-07-04,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.38
2017-07-08,0.22
2017-07-09,0.09
2017-07-10,0.35
2017-07-11,31.97
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,0.84
2017-07-16,0.0
2017-07-17,0.0
2017-07-18,43.54
2017-07-19,1.07
2017-07-20,0.0
2017-07-21,12.69
2017-07-22,2.09
2017-07-23,1.22
2017-07-24,0.0
2017-07-25,1.2
2017-07-26,1.76
2017-07-27,4.82
2017-07-28,0.45
2017-07-29,13.95
2017-07-30,0.45
2017-07-31,0.36
2017-08-01,1.26
2017-08-02,8.24
2017-08-03,0.34
2017-08-04,0.08
2017-08-05,0.77
2017-08-06,0.0
2017-08-07,4.97
2017-08-08,5.26
2017-08-09,12.24
2017-08-10,0.12
2017-08-11,0.07
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.63
2017-08-15,0.0
2017-08-16,3.87
2017-08-17,0.78
2017-08-18,1.33
2017-08-19,0.0
2017-08-20,9.79
2017-08-21,0.18
2017-08-22,0.58
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.62
2017-08-31,3.12
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,4.91
2017-09-04,0.14
2017-09-05,0.38
2017-09-06,0.19
2017-09-07,2.87
2017-09-08,3.35
2017-09-09,9.76
2017-09-10,1.63
2017-09-11,3.65
2017-09-12,2.34
2017-09-13,0.98
2017-09-14,1.35
2017-09-15,1.18
2017-09-16,0.85
2017-09-17,2.42
2017-09-18,10.3
2017-09-19,0.13
2017-09-20,0.12
2017-09-21,0.72
2017-09-22,0.0
2017-09-23,0.0
2017-09-24,12.12
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,6.43
2017-09-28,2.59
2017-09-29,0.0
2017-09-30,2.97
2017-10-01,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.1
2017-10-05,0.0
2017-10-06,0.07
2017-10-07,0.06
2017-10-08,0.0
2017-10-09,0.18
2017-10-10,0.09
2017-10-11,2.53
2017-10-12,0.0
2017-10-13,0.0
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.0
2017-10-17,2.01
2017-10-18,0.06
2017-10-19,4.68
2017-10-20,2.64
2017-10-21,0.9
2017-10-22,0.94
2017-10-23,0.0
2017-10-24,0.05
2017-10-25,0.51
2017-10-26,0.2
2017-10-27,0.15
2017-10-28,0.72
2017-10-29,0.7
2017-10-30,0.25
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.18
2017-11-03,15.14
2017-11-04,0.57
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,6.5
2017-11-08,0.21
2017-11-09,0.0
2017-11-10,8.14
2017-11-11,2.67
2017-11-12,0.1
2017-11-13,0.21
2017-11-14,0.18
2017-11-15,0.0
2017-11-16,0.12
2017-11-17,0.0
2017-11-18,3.93
2017-11-19,0.59
2017-11-20,0.24
2017-11-21,0.12
2017-11-22,6.69
2017-11-23,0.09
2017-11-24,0.0
2017-11-25,0.1
2017-11-26,1.17
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.12
2017-11-30,0.0
2017-12-01,0.0
2017-12-02,0.48
2017-12-03,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.6
2017-12-07,3.58
2017-12-08,0.0
2017-12-09,14.25
2017-12-10,7.38
2017-12-11,0.97
2017-12-12,3.0
2017-12-13,6.83
2017-12-14,0.91
2017-12-15,0.0
2017-12-16,0.0
2017-12-17,3.91
2017-12-18,0.0
2017-12-19,0.16
2017-12-20,0.0
2017-12-21,0.18
2017-12-22,0.0
2017-12-23,0.0
2017-12-24,0.27
2017-12-25,5.84
2017-12-26,11.79
2017-12-27,0.76
2017-12-28,2.39
2017-12-29,5.0
2017-12-30,3.75
2017-12-31,2.07
2018-01-01,0.08
2018-01-02,10.46
2018-01-03,7.15
2018-01-04,1.23
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,0.32
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.59
2018-01-13,0.0
2018-01-14,1.93
2018-01-15,3.03
2018-01-16,0.0
2018-01-17,0.33
2018-01-18,0.63
2018-01-19,2.45
2018-01-20,4.01
2018-01-21,13.84
2018-01-22,0.49
2018-01-23,0.59
2018-01-24,6.56
2018-01-25,0.0
2018-01-26,0.0
2018-01-27,1.21
2018-01-28,0.0
2018-01-29,0.27
2018-01-30,0.58
2018-01-31,1.13
2018-02-01,0.0
2018-02-02,1.03
2018-02-03,2.22
2018-02-04,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,3.88
2018-02-09,0.0
2018-02-10,3.51
2018-02-11,0.09
2018-02-12,0.09
2018-02-13,2.84
2018-02-14,6.34
2018-02-15,0.29
2018-02-16,0.0
2018-02-17,0.0
2018-02-18,1.72
2018-02-19,0.26
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,0.0
2018-02-27,0.22
2018-02-28,0.29
2018-03-01,1.52
2018-03-02,2.11
2018-03-03,2.42
2018-03-04,1.25
2018-03-05,3.57
2018-03-06,4.22
2018-03-07,3.15
2018-03-08,0.0
2018-03-09,7.22
2018-03-10,0.0
2018-03-11,4.72
2018-03-12,1.44
2018-03-13,0.0
2018-03-14,6.67
2018-03-15,0.09
2018-03-16,0.0
2018-03-17,3.31
2018-03-18,1.08
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.05
2018-03-23,4.99
2018-03-24,0.2
2018-03-25,0.0
2018-03-26,4.16
2018-03-27,4.96
2018-03-28,9.23
2018-03-29,4.35
2018-03-30,11.83
2018-03-31,1.04
2018-04-01,12.7
2018-04-02,3.73
2018-04-03,1.16
2018-04-04,0.81
2018-04-05,0.17
2018-04-06,0.0
2018-04-07,0.55
2018-04-08,9.14
2018-04-09,9.66
2018-04-10,5.04
2018-04-11,0.0
2018-04-12,0.12
2018-04-13,0.0
2018-04-14,0.47
2018-04-15,1.37
2018-04-16,0.02
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-21,7.11
2018-04-22,0.0
2018-04-23,0.0
2018-04-24,0.11
2018-04-25,0.1
2018-04-26,2.23
2018-04-27,6.02
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.71
2018-05-02,3.58
2018-05-03,0.24
2018-05-04,0.03
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,1.23
2018-05-10,0.0
2018-05-11,0.0
2018-05-12,8.07
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.07
2018-05-17,0.0
2018-05-18,0.17
2018-05-19,0.0
2018-05-20,0.02
2018-05-21,0.0
2018-05-22,0.09
2018-05-23,6.16
2018-05-24,3.47
2018-05-25,0.18
2018-05-26,0.4
2018-05-27,0.27
2018-05-28,0.0
2018-05-29,14.17
2018-05-30,0.0
2018-05-31,3.03
2018-06-01,0.4
2018-06-02,0.07
2018-06-03,4.43
2018-06-04,0.0
2018-06-05,0.34
2018-06-06,0.21
2018-06-07,0.89
2018-06-08,0.21
2018-06-09,0.43
2018-06-10,0.32
2018-06-11,0.0
2018-06-12,0.1
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.24
2018-06-16,0.28
2018-06-17,0.25
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.05
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.33
2018-07-21,0.0
2018-07-22,0.08
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.09
2018-07-27,4.76
2018-07-28,5.53
2018-07-29,2.56
2018-07-30,0.44
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.09
2018-08-03,0.0
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.26
2018-08-09,2.02
2018-08-10,0.15
2018-08-11,0.99
2018-08-12,3.23
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,9.39
2018-08-16,4.39
2018-08-17,0.0
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.54
2018-08-23,0.0
2018-08-24,2.81
2018-08-25,0.0
2018-08-26,13.24
2018-08-27,0.0
2018-08-28,4.18
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.33
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.27
2018-09-05,0.21
2018-09-06,1.53
2018-09-07,0.59
2018-09-08,0.0
2018-09-09,0.26
2018-09-10,0.23
2018-09-11,2.5
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.06
2018-09-15,0.17
2018-09-16,0.0
2018-09-17,0.37
2018-09-18,0.61
2018-09-19,0.97
2018-09-20,8.14
2018-09-21,1.48
2018-09-22,19.31
2018-09-23,1.24
2018-09-24,0.0
2018-09-25,0.14
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.06
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,0.41
2018-10-02,0.0
2018-10-03,0.15
2018-10-04,0.0
2018-10-05,0.18
2018-10-06,7.49
2018-10-07,0.21
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,1.87
2018-10-12,1.22
2018-10-13,24.6
2018-10-14,20.18
2018-10-15,0.6
2018-10-16,1.53
2018-10-17,0.22
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.36
2018-10-26,0.0
2018-10-27,0.35
2018-10-28,0.08
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,1.91
2018-11-01,1.44
2018-11-02,0.0
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.0
2018-11-06,8.78
2018-11-07,2.07
2018-11-08,0.0
2018-11-09,9.84
2018-11-10,7.67
2018-11-11,1.65
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.05
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.46
2018-11-20,7.74
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.2
2018-11-24,1.28
2018-11-25,0.08
2018-11-26,0.0
2018-11-27,10.34
2018-11-28,5.18
2018-11-29,0.75
2018-11-30,6.69
2018-12-01,2.63
2018-12-02,0.39
2018-12-03,3.58
2018-12-04,3.95
2018-12-05,3.55
2018-12-06,7.45
2018-12-07,3.06
2018-12-08,1.49
2018-12-09,0.11
2018-12-10,0.0
2018-12-11,0.12
2018-12-12,0.0
2018-12-13,0.08
2018-12-14,0.17
2018-12-15,11.95
2018-12-16,6.09
2018-12-17,0.15
2018-12-18,16.26
2018-12-19,1.21
2018-12-20,7.47
2018-12-21,0.41
2018-12-22,4.01
2018-12-23,1.76
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.21
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,0.26
2019-01-10,0.0
2019-01-11,0.12
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,0.09
2019-01-15,0.24
2019-01-16,2.69
2019-01-17,0.0
2019-01-18,0.43
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,4.27
2019-01-22,6.38
2019-01-23,0.64
2019-01-24,0.28
2019-01-25,0.22
2019-01-26,3.1
2019-01-27,0.52
2019-01-28,0.08
2019-01-29,5.2
2019-01-30,0.18
2019-01-31,4.98
2019-02-01,4.95
2019-02-02,0.0
2019-02-03,4.53
2019-02-04,0.36
2019-02-05,3.97
2019-02-06,3.47
2019-02-07,3.69
2019-02-08,5.29
2019-02-09,2.08
2019-02-10,1.24
2019-02-11,0.56
2019-02-12,0.0
2019-02-13,0.19
2019-02-14,0.0
2019-02-15,0.0
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.4
2019-02-19,0.24
2019-02-20,0.26
2019-02-21,0.14
2019-02-22,0.0
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,1.11
2019-03-01,0.69
2019-03-02,2.21
2019-03-03,3.97
2019-03-04,0.76
2019-03-05,7.72
2019-03-06,3.85
2019-03-07,0.12
2019-03-08,0.53
2019-03-09,10.01
2019-03-10,1.57
2019-03-11,1.7
2019-03-12,6.97
2019-03-13,1.99
2019-03-14,0.62
2019-03-15,0.0
2019-03-16,4.53
2019-03-17,0.82
2019-03-18,0.74
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-23,0.41
2019-03-24,0.02
2019-03-25,0.11
2019-03-26,0.75
2019-03-27,0.43
2019-03-28,0.85
2019-03-29,0.0
2019-03-30,0.09
2019-03-31,0.0
2019-04-01,0.77
2019-04-02,3.29
2019-04-03,1.5
2019-04-04,11.95
2019-04-05,0.11
2019-04-06,0.27
2019-04-07,0.86
2019-04-08,4.29
2019-04-09,1.62
2019-04-10,0.22
2019-04-11,0.2
2019-04-12,0.17
2019-04-13,0.79
2019-04-14,0.6
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.56
2019-04-23,0.0
2019-04-24,0.59
2019-04-25,0.24
2019-04-26,1.36
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,1.12
2019-04-30,0.18
2019-05-01,0.0
2019-05-02,5.55
2019-05-03,0.74
2019-05-04,1.31
2019-05-05,0.28
2019-05-06,0.2
2019-05-07,6.37
2019-05-08,3.07
2019-05-09,3.34
2019-05-10,0.53
2019-05-11,1.63
2019-05-12,1.02
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.25
2019-05-18,0.95
2019-05-19,0.0
2019-05-20,0.02
2019-05-21,0.26
2019-05-22,0.49
2019-05-23,0.13
2019-05-24,0.22
2019-05-25,0.17
2019-05-26,0.0
2019-05-27,1.66
2019-05-28,0.7
2019-05-29,3.33
2019-05-30,0.0
2019-05-31,0.0
2019-06-01,0.0
2019-06-02,0.09
2019-06-03,0.0
2019-06-04,1.21
2019-06-05,0.01
2019-06-06,4.18
2019-06-07,8.08
2019-06-08,0.0
2019-06-09,2.1
2019-06-10,39.74
2019-06-11,0.0
2019-06-12,5.26
2019-06-13,4.07
2019-06-14,0.0
2019-06-15,0.75
2019-06-16,0.0
2019-06-17,0.12
2019-06-18,7.12
2019-06-19,2.15
2019-06-20,0.04
2019-06-21,0.95
2019-06-22,0.34
2019-06-23,0.0
2019-06-24,3.58
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-06-29,0.0
2019-06-30,0.21
2019-07-01,0.26
2019-07-02,0.77
2019-07-03,0.27
2019-07-04,0.0
2019-07-05,0.39
2019-07-06,0.24
2019-07-07,0.25
2019-07-08,0.15
2019-07-09,0.38
2019-07-10,0.12
2019-07-11,0.28
2019-07-12,0.35
2019-07-13,0.44
2019-07-14,0.0
2019-07-15,0.88
2019-07-16,0.14
2019-07-17,2.33
2019-07-18,0.31
2019-07-19,18.0
2019-07-20,0.59
2019-07-21,0.08
2019-07-22,0.0
2019-07-23,2.36
2019-07-24,0.0
2019-07-25,0.02
2019-07-26,4.61
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,0.27
2019-07-30,5.16
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.47
2019-08-03,0.0
2019-08-04,0.33
2019-08-05,0.08
2019-08-06,0.0
2019-08-07,0.55
2019-08-08,3.34
2019-08-09,5.15
2019-08-10,0.43
2019-08-11,0.02
2019-08-12,1.12
2019-08-13,4.54
2019-08-14,5.74
2019-08-15,0.84
2019-08-16,10.67
2019-08-17,1.69
2019-08-18,1.66
2019-08-19,0.28
2019-08-20,0.88
2019-08-21,0.7
2019-08-22,0.18
2019-08-23,0.0
2019-08-24,0.0
2019-08-25,0.02
2019-08-26,0.0
2019-08-27,0.53
2019-08-28,0.0
2019-08-29,0.14
2019-08-30,0.14
2019-08-31,0.0
2019-09-01,0.6
2019-09-02,0.32
2019-09-03,6.64
2019-09-04,0.06
2019-09-05,0.26
2019-09-06,1.46
2019-09-07,0.29
2019-09-08,0.69
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.57
2019-09-13,0.0
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,0.12
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-21,0.09
2019-09-22,5.69
2019-09-23,28.88
2019-09-24,3.19
2019-09-25,1.81
2019-09-26,2.69
2019-09-27,1.5
2019-09-28,8.31
2019-09-29,0.29
2019-09-30,8.44
2019-10-01,8.56
2019-10-02,0.0
2019-10-03,1.42
2019-10-04,1.65
2019-10-05,11.28
2019-10-06,0.39
2019-10-07,1.23
2019-10-08,3.11
2019-10-09,2.47
2019-10-10,4.24
2019-10-11,8.35
2019-10-12,13.91
2019-10-13,4.2
2019-10-14,11.29
2019-10-15,0.66
2019-10-16,0.0
2019-10-17,11.44
2019-10-18,0.0
2019-10-19,0.0
2019-10-20,0.05
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.08
2019-10-24,7.74
2019-10-25,3.87
2019-10-26,5.64
2019-10-27,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,2.13
2019-11-01,5.27
2019-11-02,1.96
2019-11-03,2.06
2019-11-04,0.42
2019-11-05,1.5
2019-11-06,13.74
2019-11-07,0.0
2019-11-08,0.54
2019-11-09,12.86
2019-11-10,2.34
2019-11-11,0.0
2019-11-12,0.68
2019-11-13,15.68
2019-11-14,0.54
2019-11-15,2.43
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,4.14
2019-11-22,0.69
2019-11-23,7.07
2019-11-24,1.9
2019-11-25,3.68
2019-11-26,4.65
2019-11-27,3.36
2019-11-28,3.07
2019-11-29,0.13
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,4.63
2019-12-06,0.97
2019-12-07,2.83
2019-12-08,0.33
2019-12-09,0.0
2019-12-10,5.37
2019-12-11,0.71
2019-12-12,17.85
2019-12-13,1.35
2019-12-14,8.02
2019-12-15,7.17
2019-12-16,0.88
2019-12-17,1.11
2019-12-18,9.95
2019-12-19,12.6
2019-12-20,5.65
2019-12-21,8.8
2019-12-22,0.0
2019-12-23,0.87
2019-12-24,0.43
2019-12-25,0.39
2019-12-26,3.57
2019-12-27,0.2
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.36
2020-01-02,2.03
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.74
2020-01-07,0.81
2020-01-08,1.59
2020-01-09,6.02
2020-01-10,0.09
2020-01-11,1.65
2020-01-12,2.18
2020-01-13,3.78
2020-01-14,17.93
2020-01-15,0.0
2020-01-16,10.25
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.16
2020-01-23,0.11
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,3.81
2020-01-27,6.03
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.98
2020-01-31,0.25
2020-02-01,7.94
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.05
2020-02-07,0.44
2020-02-08,0.69
2020-02-09,10.04
2020-02-10,3.31
2020-02-11,0.0
2020-02-12,7.88
2020-02-13,0.71
2020-02-14,2.27
2020-02-15,18.26
2020-02-16,7.33
2020-02-17,0.0
2020-02-18,1.25
2020-02-19,2.11
2020-02-20,4.02
2020-02-21,0.0
2020-02-22,1.22
2020-02-23,2.07
2020-02-24,2.5
2020-02-25,0.32
2020-02-26,6.49
2020-02-27,0.16
2020-02-28,12.14
2020-02-29,0.96
2020-03-01,5.84
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,4.51
2020-03-05,5.92
2020-03-06,0.28
2020-03-07,1.01
2020-03-08,2.32
2020-03-09,7.77
2020-03-10,0.0
2020-03-11,1.83
2020-03-12,0.97
2020-03-13,1.23
2020-03-14,0.0
2020-03-15,2.18
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.39
2020-03-19,0.47
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
